year,region_code,region_en,region_mn,animal_code,animal_en,animal_mn,losses_thousand,starting_herd_thousand,loss_rate_percent,loss_status,herd_status
2016,342,Govisumber,Говьсүмбэр,2,Cattle,Үхэр,0.505,12.39,4.075868,,
2016,342,Govisumber,Говьсүмбэр,3,Camel,Тэмээ,0.006,0.869,0.690449,,
2016,342,Govisumber,Говьсүмбэр,4,Sheep,Хонь,5.078,169.09,3.003134,,
2016,342,Govisumber,Говьсүмбэр,5,Goat,Ямаа,8.7,178.979,4.860905,,
2016,343,Selenge,Сэлэнгэ,0,Total,Бүгд,3.347,1458.74,0.229445,,
2016,343,Selenge,Сэлэнгэ,1,Horse,Адуу,0.28,82.183,0.340703,,
2016,343,Selenge,Сэлэнгэ,2,Cattle,Үхэр,0.761,207.834,0.366158,,
2016,343,Selenge,Сэлэнгэ,3,Camel,Тэмээ,0.002,0.484,0.413223,,
2016,343,Selenge,Сэлэнгэ,4,Sheep,Хонь,1.269,686.921,0.184737,,
2016,343,Selenge,Сэлэнгэ,5,Goat,Ямаа,1.035,481.318,0.215035,,
2016,344,Dornogovi,Дорноговь,0,Total,Бүгд,117.989,1801.178,6.550657,,
2016,344,Dornogovi,Дорноговь,1,Horse,Адуу,11.334,131.591,8.613051,,
2016,344,Dornogovi,Дорноговь,2,Cattle,Үхэр,7.424,69.877,10.624383,,
2016,344,Dornogovi,Дорноговь,3,Camel,Тэмээ,0.308,36.082,0.853611,,
2016,344,Dornogovi,Дорноговь,4,Sheep,Хонь,38.635,751.388,5.141818,,
2016,344,Dornogovi,Дорноговь,5,Goat,Ямаа,60.288,812.24,7.422437,,
2016,345,Darkhan-Uul,Дархан-Уул,0,Total,Бүгд,1.617,288.363,0.560752,,
2016,345,Darkhan-Uul,Дархан-Уул,1,Horse,Адуу,0.089,14.726,0.604373,,
2016,345,Darkhan-Uul,Дархан-Уул,2,Cattle,Үхэр,0.34,46.933,0.724437,,
2016,345,Darkhan-Uul,Дархан-Уул,3,Camel,Тэмээ,0.005,0.073,6.849315,,
2016,345,Darkhan-Uul,Дархан-Уул,4,Sheep,Хонь,0.825,143.597,0.574525,,
2016,345,Darkhan-Uul,Дархан-Уул,5,Goat,Ямаа,0.358,83.034,0.431149,,
2016,346,Umnugovi,Өмнөговь,0,Total,Бүгд,10.089,2055.765,0.490766,,
2016,346,Umnugovi,Өмнөговь,1,Horse,Адуу,0.228,74.17,0.307402,,
2016,346,Umnugovi,Өмнөговь,2,Cattle,Үхэр,0.129,18.653,0.691578,,
2016,346,Umnugovi,Өмнөговь,3,Camel,Тэмээ,0.244,118.584,0.205761,,
2016,346,Umnugovi,Өмнөговь,4,Sheep,Хонь,2.31,447.008,0.516769,,
2016,346,Umnugovi,Өмнөговь,5,Goat,Ямаа,7.178,1397.35,0.513687,,
2016,348,Dundgovi,Дундговь,0,Total,Бүгд,69.724,2764.372,2.522237,,
2016,348,Dundgovi,Дундговь,1,Horse,Адуу,2.425,123.694,1.960483,,
2016,348,Dundgovi,Дундговь,2,Cattle,Үхэр,2.078,54.948,3.781757,,
2016,348,Dundgovi,Дундговь,3,Camel,Тэмээ,0.056,30.779,0.181942,,
2016,348,Dundgovi,Дундговь,4,Sheep,Хонь,20.67,1266.234,1.6324,,
2016,348,Dundgovi,Дундговь,5,Goat,Ямаа,44.495,1288.717,3.452659,,
2016,421,Dornod,Дорнод,0,Total,Бүгд,13.615,1555.425,0.875323,,
2016,421,Dornod,Дорнод,1,Horse,Адуу,0.457,196.537,0.232526,,
2016,421,Dornod,Дорнод,2,Cattle,Үхэр,1.293,163.65,0.790101,,
2016,421,Dornod,Дорнод,3,Camel,Тэмээ,0.012,4.908,0.244499,,
2016,421,Dornod,Дорнод,4,Sheep,Хонь,5.972,745.322,0.801264,,
2016,421,Dornod,Дорнод,5,Goat,Ямаа,5.881,445.008,1.321549,,
2016,422,Sukhbaatar,Сүхбаатар,0,Total,Бүгд,185.646,3070.254,6.046601,,
2016,422,Sukhbaatar,Сүхбаатар,1,Horse,Адуу,8.554,259.59,3.295196,,
2016,422,Sukhbaatar,Сүхбаатар,2,Cattle,Үхэр,15.201,214.478,7.08744,,
2016,422,Sukhbaatar,Сүхбаатар,3,Camel,Тэмээ,0.071,8.309,0.854495,,
2016,422,Sukhbaatar,Сүхбаатар,4,Sheep,Хонь,69.746,1511.835,4.613334,,
2016,422,Sukhbaatar,Сүхбаатар,5,Goat,Ямаа,92.074,1076.042,8.556729,,
2016,423,Khentii,Хэнтий,0,Total,Бүгд,47.972,3551.191,1.350871,,
2016,423,Khentii,Хэнтий,1,Horse,Адуу,1.755,247.995,0.707676,,
2016,423,Khentii,Хэнтий,2,Cattle,Үхэр,3.492,270.556,1.290675,,
2016,423,Khentii,Хэнтий,3,Camel,Тэмээ,0.023,4.048,0.568182,,
2016,423,Khentii,Хэнтий,4,Sheep,Хонь,21.62,1738.666,1.243482,,
2016,423,Khentii,Хэнтий,5,Goat,Ямаа,21.082,1289.926,1.634357,,
2016,511,Ulaanbaatar,Улаанбаатар,0,Total,Бүгд,6.413,403.655,1.588733,,
2016,511,Ulaanbaatar,Улаанбаатар,1,Horse,Адуу,0.321,36.735,0.873826,,
2016,511,Ulaanbaatar,Улаанбаатар,2,Cattle,Үхэр,1.874,86.006,2.178918,,
2016,511,Ulaanbaatar,Улаанбаатар,3,Camel,Тэмээ,0,0.233,0.0,,
2016,511,Ulaanbaatar,Улаанбаатар,4,Sheep,Хонь,2.529,162.322,1.558014,,
2016,511,Ulaanbaatar,Улаанбаатар,5,Goat,Ямаа,1.689,118.359,1.427014,,
2017,0,Total,Улсын дүн,0,Total,Бүгд,888.014,61549.236,1.44277,,
2017,0,Total,Улсын дүн,1,Horse,Адуу,43.856,3635.489,1.20633,,
2017,0,Total,Улсын дүн,2,Cattle,Үхэр,94.408,4080.936,2.313391,,
2017,0,Total,Улсын дүн,3,Camel,Тэмээ,1.066,401.347,0.265606,,
2017,0,Total,Улсын дүн,4,Sheep,Хонь,407.58,27856.603,1.463136,,
2017,0,Total,Улсын дүн,5,Goat,Ямаа,341.104,25574.861,1.333747,,
2017,181,Zavkhan,Завхан,0,Total,Бүгд,40.599,3406.207,1.191912,,
2017,181,Zavkhan,Завхан,1,Horse,Адуу,1.679,186.18,0.901815,,
2017,181,Zavkhan,Завхан,2,Cattle,Үхэр,2.697,172.359,1.564757,,
2017,181,Zavkhan,Завхан,3,Camel,Тэмээ,0.01,6.924,0.144425,,
2017,181,Zavkhan,Завхан,4,Sheep,Хонь,20.871,1730.203,1.206275,,
2017,181,Zavkhan,Завхан,5,Goat,Ямаа,15.342,1310.541,1.170662,,
2017,182,Govi-Altai,Говь-Алтай,0,Total,Бүгд,10.9,3497.492,0.311652,,
2017,182,Govi-Altai,Говь-Алтай,1,Horse,Адуу,0.311,106.843,0.291081,,
2017,182,Govi-Altai,Говь-Алтай,2,Cattle,Үхэр,0.286,71.058,0.402488,,
2017,182,Govi-Altai,Говь-Алтай,3,Camel,Тэмээ,0.087,38.54,0.225739,,
2017,182,Govi-Altai,Говь-Алтай,4,Sheep,Хонь,3.279,1107.114,0.296175,,
2017,182,Govi-Altai,Говь-Алтай,5,Goat,Ямаа,6.937,2173.937,0.319098,,
2017,183,Bayan-Ulgii,Баян-Өлгий,0,Total,Бүгд,17.8,2167.351,0.821279,,
2017,183,Bayan-Ulgii,Баян-Өлгий,1,Horse,Адуу,0.8,85.779,0.932629,,
2017,183,Bayan-Ulgii,Баян-Өлгий,2,Cattle,Үхэр,1.718,155.615,1.104007,,
2017,183,Bayan-Ulgii,Баян-Өлгий,3,Camel,Тэмээ,0.034,4.933,0.689236,,
2017,183,Bayan-Ulgii,Баян-Өлгий,4,Sheep,Хонь,4.594,937.71,0.489917,,
2017,183,Bayan-Ulgii,Баян-Өлгий,5,Goat,Ямаа,10.654,983.314,1.083479,,
2017,184,Khovd,Ховд,0,Total,Бүгд,30.323,3280.64,0.924301,,
2017,184,Khovd,Ховд,1,Horse,Адуу,1.345,122.693,1.096232,,
2017,184,Khovd,Ховд,2,Cattle,Үхэр,2.147,182.142,1.178751,,
2017,184,Khovd,Ховд,3,Camel,Тэмээ,0.155,23.906,0.648373,,
2017,184,Khovd,Ховд,4,Sheep,Хонь,10.888,1266.041,0.860004,,
2017,184,Khovd,Ховд,5,Goat,Ямаа,15.788,1685.858,0.936496,,
2017,185,Uvs,Увс,0,Total,Бүгд,30.578,2784.14,1.098292,,
2017,185,Uvs,Увс,1,Horse,Адуу,1.178,105.671,1.114781,,
2017,185,Uvs,Увс,2,Cattle,Үхэр,2.502,161.046,1.553593,,
2017,185,Uvs,Увс,3,Camel,Тэмээ,0.117,21.909,0.534027,,
2017,185,Uvs,Увс,4,Sheep,Хонь,13.612,1376.483,0.988897,,
2017,185,Uvs,Увс,5,Goat,Ямаа,13.169,1119.031,1.176822,,
2017,261,Orkhon,Орхон,0,Total,Бүгд,5.396,134.204,4.020745,,
2017,261,Orkhon,Орхон,1,Horse,Адуу,0.287,11.335,2.531981,,
2017,261,Orkhon,Орхон,2,Cattle,Үхэр,0.807,21.603,3.735592,,
2017,261,Orkhon,Орхон,3,Camel,Тэмээ,0,0.038,0.0,,
2017,261,Orkhon,Орхон,4,Sheep,Хонь,2.558,52.652,4.858315,,
2017,261,Orkhon,Орхон,5,Goat,Ямаа,1.744,48.576,3.59025,,
2017,262,Uvurkhangai,Өвөрхангай,0,Total,Бүгд,29.315,5208.582,0.562821,,
2017,262,Uvurkhangai,Өвөрхангай,1,Horse,Адуу,0.841,323.363,0.260079,,
2017,262,Uvurkhangai,Өвөрхангай,2,Cattle,Үхэр,0.862,259.939,0.331616,,
2017,262,Uvurkhangai,Өвөрхангай,3,Camel,Тэмээ,0.054,26.251,0.205706,,
2017,262,Uvurkhangai,Өвөрхангай,4,Sheep,Хонь,10.938,2378.488,0.459872,,
2017,262,Uvurkhangai,Өвөрхангай,5,Goat,Ямаа,16.62,2220.541,0.748466,,
2017,263,Bulgan,Булган,0,Total,Бүгд,85.437,3485.606,2.451138,,
2017,263,Bulgan,Булган,1,Horse,Адуу,9.015,274.269,3.286919,,
2017,263,Bulgan,Булган,2,Cattle,Үхэр,10.011,293.602,3.409718,,
2017,263,Bulgan,Булган,3,Camel,Тэмээ,0.008,1.305,0.613027,,
2017,263,Bulgan,Булган,4,Sheep,Хонь,41.14,1861.27,2.210319,,
2017,263,Bulgan,Булган,5,Goat,Ямаа,25.263,1055.16,2.394234,,
2017,264,Bayankhongor,Баянхонгор,0,Total,Бүгд,22.402,4236.321,0.528808,,
2017,264,Bayankhongor,Баянхонгор,1,Horse,Адуу,0.922,159.143,0.579353,,
2017,264,Bayankhongor,Баянхонгор,2,Cattle,Үхэр,2.342,213.809,1.09537,,
2017,264,Bayankhongor,Баянхонгор,3,Camel,Тэмээ,0.055,49.66,0.110753,,
2017,264,Bayankhongor,Баянхонгор,4,Sheep,Хонь,6.445,1244.588,0.517842,,
2017,264,Bayankhongor,Баянхонгор,5,Goat,Ямаа,12.638,2569.121,0.491919,,
2017,265,Arkhangai,Архангай,0,Total,Бүгд,129.47,5009.636,2.584419,,
2017,265,Arkhangai,Архангай,1,Horse,Адуу,7.581,356.839,2.124488,,
2017,265,Arkhangai,Архангай,2,Cattle,Үхэр,14.098,581.226,2.425563,,
2017,265,Arkhangai,Архангай,3,Camel,Тэмээ,0.006,1.247,0.481155,,
2017,265,Arkhangai,Архангай,4,Sheep,Хонь,65.422,2668.041,2.452061,,
2017,265,Arkhangai,Архангай,5,Goat,Ямаа,42.363,1402.283,3.021002,,
2017,267,Khuvsgul,Хөвсгөл,0,Total,Бүгд,200.261,5089.386,3.934875,,
2017,267,Khuvsgul,Хөвсгөл,1,Horse,Адуу,5.235,223.397,2.343362,,
2017,267,Khuvsgul,Хөвсгөл,2,Cattle,Үхэр,17.255,436.645,3.951723,,
2017,267,Khuvsgul,Хөвсгөл,3,Camel,Тэмээ,0.043,2.097,2.050548,,
2017,267,Khuvsgul,Хөвсгөл,4,Sheep,Хонь,99.831,2489.295,4.010413,,
2017,267,Khuvsgul,Хөвсгөл,5,Goat,Ямаа,77.897,1937.952,4.019553,,
2017,341,Tuv,Төв,0,Total,Бүгд,72.414,4705.866,1.538803,,
2017,341,Tuv,Төв,1,Horse,Адуу,6.334,382.598,1.655524,,
2017,341,Tuv,Төв,2,Cattle,Үхэр,8.73,326.23,2.676026,,
2017,341,Tuv,Төв,3,Camel,Тэмээ,0.027,3.394,0.795522,,
2017,341,Tuv,Төв,4,Sheep,Хонь,32.787,2442.388,1.342416,,
2017,341,Tuv,Төв,5,Goat,Ямаа,24.536,1551.256,1.581686,,
2017,342,Govisumber,Говьсүмбэр,0,Total,Бүгд,2.89,397.91,0.726295,,
2017,342,Govisumber,Говьсүмбэр,1,Horse,Адуу,0.111,20.25,0.548148,,
2017,342,Govisumber,Говьсүмбэр,2,Cattle,Үхэр,0.144,13.646,1.055254,,
2017,342,Govisumber,Говьсүмбэр,3,Camel,Тэмээ,0.003,0.822,0.364964,,
2017,342,Govisumber,Говьсүмбэр,4,Sheep,Хонь,1.095,185.883,0.58908,,
2017,342,Govisumber,Говьсүмбэр,5,Goat,Ямаа,1.537,177.309,0.866848,,
2017,343,Selenge,Сэлэнгэ,0,Total,Бүгд,69.61,1599.75,4.351305,,
2017,343,Selenge,Сэлэнгэ,1,Horse,Адуу,2.06,93.569,2.201584,,
2017,343,Selenge,Сэлэнгэ,2,Cattle,Үхэр,11.34,224.278,5.056225,,
2017,343,Selenge,Сэлэнгэ,3,Camel,Тэмээ,0.006,0.523,1.147228,,
2017,343,Selenge,Сэлэнгэ,4,Sheep,Хонь,34.46,749.338,4.598726,,
2017,343,Selenge,Сэлэнгэ,5,Goat,Ямаа,21.744,532.042,4.086895,,
2017,344,Dornogovi,Дорноговь,0,Total,Бүгд,5.637,1752.918,0.321578,,
2017,344,Dornogovi,Дорноговь,1,Horse,Адуу,0.251,118.65,0.211547,,
2017,344,Dornogovi,Дорноговь,2,Cattle,Үхэр,0.428,63.003,0.679333,,
2017,344,Dornogovi,Дорноговь,3,Camel,Тэмээ,0.157,37.718,0.416247,,
2017,344,Dornogovi,Дорноговь,4,Sheep,Хонь,2.918,758.379,0.384768,,
2017,344,Dornogovi,Дорноговь,5,Goat,Ямаа,1.883,775.168,0.242915,,
2017,345,Darkhan-Uul,Дархан-Уул,0,Total,Бүгд,19.075,324.163,5.884385,,
2017,345,Darkhan-Uul,Дархан-Уул,1,Horse,Адуу,0.595,16.949,3.510532,,
2017,345,Darkhan-Uul,Дархан-Уул,2,Cattle,Үхэр,2.374,49.003,4.844601,,
2017,345,Darkhan-Uul,Дархан-Уул,3,Camel,Тэмээ,0.004,0.095,4.210526,,
2017,345,Darkhan-Uul,Дархан-Уул,4,Sheep,Хонь,9.712,162.178,5.988482,,
2017,345,Darkhan-Uul,Дархан-Уул,5,Goat,Ямаа,6.39,95.938,6.660552,,
2017,346,Umnugovi,Өмнөговь,0,Total,Бүгд,11.251,2313.963,0.486222,,
2017,346,Umnugovi,Өмнөговь,1,Horse,Адуу,0.211,85.298,0.247368,,
2017,346,Umnugovi,Өмнөговь,2,Cattle,Үхэр,0.074,22.149,0.334101,,
2017,346,Umnugovi,Өмнөговь,3,Camel,Тэмээ,0.19,130.493,0.145602,,
2017,346,Umnugovi,Өмнөговь,4,Sheep,Хонь,2.463,520.905,0.472831,,
2017,346,Umnugovi,Өмнөговь,5,Goat,Ямаа,8.313,1555.118,0.534558,,
2017,348,Dundgovi,Дундговь,0,Total,Бүгд,3.362,3059.855,0.109874,,
2017,348,Dundgovi,Дундговь,1,Horse,Адуу,0.153,137.045,0.111642,,
2017,348,Dundgovi,Дундговь,2,Cattle,Үхэр,0.098,62.695,0.156312,,
2017,348,Dundgovi,Дундговь,3,Camel,Тэмээ,0.013,33.859,0.038395,,
2017,348,Dundgovi,Дундговь,4,Sheep,Хонь,1.813,1437.137,0.126154,,
2017,348,Dundgovi,Дундговь,5,Goat,Ямаа,1.285,1389.119,0.092505,,
2017,421,Dornod,Дорнод,0,Total,Бүгд,9.111,1722.91,0.528815,,
2017,421,Dornod,Дорнод,1,Horse,Адуу,0.45,224.992,0.200007,,
2017,421,Dornod,Дорнод,2,Cattle,Үхэр,2.71,175.55,1.54372,,
2017,421,Dornod,Дорнод,3,Camel,Тэмээ,0.021,5.183,0.405171,,
2017,421,Dornod,Дорнод,4,Sheep,Хонь,1.926,831.357,0.231669,,
2017,421,Dornod,Дорнод,5,Goat,Ямаа,4.004,485.828,0.82416,,
2017,422,Sukhbaatar,Сүхбаатар,0,Total,Бүгд,12.941,3030.437,0.427034,,
2017,422,Sukhbaatar,Сүхбаатар,1,Horse,Адуу,0.454,274.682,0.165282,,
2017,422,Sukhbaatar,Сүхбаатар,2,Cattle,Үхэр,4.366,209.326,2.085742,,
2017,422,Sukhbaatar,Сүхбаатар,3,Camel,Тэмээ,0.022,7.872,0.279472,,
2017,422,Sukhbaatar,Сүхбаатар,4,Sheep,Хонь,4.835,1542.202,0.313513,,
2017,422,Sukhbaatar,Сүхбаатар,5,Goat,Ямаа,3.264,996.355,0.327594,,
2017,423,Khentii,Хэнтий,0,Total,Бүгд,70.928,3903.57,1.817003,,
2017,423,Khentii,Хэнтий,1,Horse,Адуу,3.025,280.767,1.077406,,
2017,423,Khentii,Хэнтий,2,Cattle,Үхэр,7.202,296.212,2.431367,,
2017,423,Khentii,Хэнтий,3,Camel,Тэмээ,0.054,4.331,1.246825,,
2017,423,Khentii,Хэнтий,4,Sheep,Хонь,33.292,1938.138,1.717731,,
2017,423,Khentii,Хэнтий,5,Goat,Ямаа,27.355,1384.122,1.976343,,
2017,511,Ulaanbaatar,Улаанбаатар,0,Total,Бүгд,8.314,438.329,1.896749,,
2017,511,Ulaanbaatar,Улаанбаатар,1,Horse,Адуу,1.018,45.177,2.253359,,
2017,511,Ulaanbaatar,Улаанбаатар,2,Cattle,Үхэр,2.217,89.8,2.46882,,
2017,511,Ulaanbaatar,Улаанбаатар,3,Camel,Тэмээ,0,0.247,0.0,,
2017,511,Ulaanbaatar,Улаанбаатар,4,Sheep,Хонь,2.701,176.813,1.527603,,
2017,511,Ulaanbaatar,Улаанбаатар,5,Goat,Ямаа,2.378,126.292,1.882938,,
2018,0,Total,Улсын дүн,0,Total,Бүгд,2635.392,66218.959,3.979815,,
2018,0,Total,Улсын дүн,1,Horse,Адуу,164.929,3939.813,4.186214,,
2018,0,Total,Улсын дүн,2,Cattle,Үхэр,233.83,4388.455,5.328299,,
2018,0,Total,Улсын дүн,3,Camel,Тэмээ,3.155,434.096,0.726798,,
2018,0,Total,Улсын дүн,4,Sheep,Хонь,968.66,30109.888,3.217083,,
2018,0,Total,Улсын дүн,5,Goat,Ямаа,1264.818,27346.707,4.62512,,
2018,181,Zavkhan,Завхан,0,Total,Бүгд,181.039,3597.278,5.032666,,
2018,181,Zavkhan,Завхан,1,Horse,Адуу,2.988,207.444,1.440389,,
2018,181,Zavkhan,Завхан,2,Cattle,Үхэр,6.41,192.16,3.335762,,
2018,181,Zavkhan,Завхан,3,Camel,Тэмээ,0.061,7.49,0.814419,,
2018,181,Zavkhan,Завхан,4,Sheep,Хонь,71.333,1837.731,3.88158,,
2018,181,Zavkhan,Завхан,5,Goat,Ямаа,100.247,1352.453,7.412235,,
2018,182,Govi-Altai,Говь-Алтай,0,Total,Бүгд,151.21,3801.651,3.977482,,
2018,182,Govi-Altai,Говь-Алтай,1,Horse,Адуу,1.977,123.689,1.598364,,
2018,182,Govi-Altai,Говь-Алтай,2,Cattle,Үхэр,3.367,85.4,3.942623,,
2018,182,Govi-Altai,Говь-Алтай,3,Camel,Тэмээ,0.383,41.955,0.912883,,
2018,182,Govi-Altai,Говь-Алтай,4,Sheep,Хонь,36.999,1194.602,3.097182,,
2018,182,Govi-Altai,Говь-Алтай,5,Goat,Ямаа,108.484,2356.005,4.604574,,
2018,183,Bayan-Ulgii,Баян-Өлгий,0,Total,Бүгд,71.049,2226.149,3.191565,,
2018,183,Bayan-Ulgii,Баян-Өлгий,1,Horse,Адуу,2.896,93.402,3.100576,,
2018,183,Bayan-Ulgii,Баян-Өлгий,2,Cattle,Үхэр,7.491,161.025,4.652073,,
2018,183,Bayan-Ulgii,Баян-Өлгий,3,Camel,Тэмээ,0.054,5.279,1.022921,,
2018,183,Bayan-Ulgii,Баян-Өлгий,4,Sheep,Хонь,27.696,995.222,2.782897,,
2018,183,Bayan-Ulgii,Баян-Өлгий,5,Goat,Ямаа,32.912,971.221,3.388724,,
2018,184,Khovd,Ховд,0,Total,Бүгд,175.295,3446.617,5.086002,,
2018,184,Khovd,Ховд,1,Horse,Адуу,5.281,132.092,3.997971,,
2018,184,Khovd,Ховд,2,Cattle,Үхэр,7.27,200.512,3.625718,,
2018,184,Khovd,Ховд,3,Camel,Тэмээ,0.625,25.66,2.435698,,
2018,184,Khovd,Ховд,4,Sheep,Хонь,56.953,1323.579,4.302954,,
2018,184,Khovd,Ховд,5,Goat,Ямаа,105.166,1764.774,5.959177,,
2018,185,Uvs,Увс,0,Total,Бүгд,127.75,3129.884,4.081621,,
2018,185,Uvs,Увс,1,Horse,Адуу,3.913,119.491,3.274724,,
2018,185,Uvs,Увс,2,Cattle,Үхэр,6.571,176.866,3.715242,,
2018,185,Uvs,Увс,3,Camel,Тэмээ,0.236,23.521,1.003359,,
2018,185,Uvs,Увс,4,Sheep,Хонь,61.332,1552.09,3.951575,,
2018,185,Uvs,Увс,5,Goat,Ямаа,55.698,1257.916,4.4278,,
2018,261,Orkhon,Орхон,0,Total,Бүгд,6.356,122.335,5.19557,,
2018,261,Orkhon,Орхон,1,Horse,Адуу,0.511,12.25,4.171429,,
2018,261,Orkhon,Орхон,2,Cattle,Үхэр,2.067,21.9,9.438356,,
2018,261,Orkhon,Орхон,3,Camel,Тэмээ,0,0.039,0.0,,
2018,261,Orkhon,Орхон,4,Sheep,Хонь,2.121,47.656,4.450646,,
2018,261,Orkhon,Орхон,5,Goat,Ямаа,1.657,40.49,4.092368,,
2018,262,Uvurkhangai,Өвөрхангай,0,Total,Бүгд,352.294,5743.53,6.133754,,
2018,262,Uvurkhangai,Өвөрхангай,1,Horse,Адуу,32.87,364.015,9.029848,,
2018,262,Uvurkhangai,Өвөрхангай,2,Cattle,Үхэр,29.498,298.244,9.890559,,
2018,262,Uvurkhangai,Өвөрхангай,3,Camel,Тэмээ,0.19,28.756,0.660732,,
2018,262,Uvurkhangai,Өвөрхангай,4,Sheep,Хонь,140.297,2663.296,5.267796,,
2018,262,Uvurkhangai,Өвөрхангай,5,Goat,Ямаа,149.439,2389.219,6.254722,,
2018,263,Bulgan,Булган,0,Total,Бүгд,115.945,3361.633,3.449068,,
2018,263,Bulgan,Булган,1,Horse,Адуу,17.193,261.862,6.565672,,
2018,263,Bulgan,Булган,2,Cattle,Үхэр,24.322,283.891,8.567373,,
2018,263,Bulgan,Булган,3,Camel,Тэмээ,0.015,1.36,1.102941,,
2018,263,Bulgan,Булган,4,Sheep,Хонь,43.052,1794.411,2.399227,,
2018,263,Bulgan,Булган,5,Goat,Ямаа,31.363,1020.109,3.074475,,
2018,264,Bayankhongor,Баянхонгор,0,Total,Бүгд,338.396,4587.738,7.376097,,
2018,264,Bayankhongor,Баянхонгор,1,Horse,Адуу,7.189,180.128,3.991051,,
2018,264,Bayankhongor,Баянхонгор,2,Cattle,Үхэр,11.047,240.342,4.596367,,
2018,264,Bayankhongor,Баянхонгор,3,Camel,Тэмээ,0.49,54.349,0.901581,,
2018,264,Bayankhongor,Баянхонгор,4,Sheep,Хонь,78.385,1381.125,5.675446,,
2018,264,Bayankhongor,Баянхонгор,5,Goat,Ямаа,241.285,2731.794,8.832474,,
2018,265,Arkhangai,Архангай,0,Total,Бүгд,319.397,5291.745,6.035759,,
2018,265,Arkhangai,Архангай,1,Horse,Адуу,31.751,381.121,8.33095,,
2018,265,Arkhangai,Архангай,2,Cattle,Үхэр,58.841,628.783,9.357918,,
2018,265,Arkhangai,Архангай,3,Camel,Тэмээ,0.075,1.383,5.422993,,
2018,265,Arkhangai,Архангай,4,Sheep,Хонь,134.082,2845.055,4.712809,,
2018,265,Arkhangai,Архангай,5,Goat,Ямаа,94.648,1435.403,6.593828,,
2018,267,Khuvsgul,Хөвсгөл,0,Total,Бүгд,73.932,5297.807,1.395521,,
2018,267,Khuvsgul,Хөвсгөл,1,Horse,Адуу,3.119,240.321,1.297847,,
2018,267,Khuvsgul,Хөвсгөл,2,Cattle,Үхэр,10.591,461.287,2.295968,,
2018,267,Khuvsgul,Хөвсгөл,3,Camel,Тэмээ,0.011,2.201,0.499773,,
2018,267,Khuvsgul,Хөвсгөл,4,Sheep,Хонь,34.322,2597.457,1.321369,,
2018,267,Khuvsgul,Хөвсгөл,5,Goat,Ямаа,25.889,1996.541,1.296693,,
2018,341,Tuv,Төв,0,Total,Бүгд,221.577,4685.13,4.729367,,
2018,341,Tuv,Төв,1,Horse,Адуу,26.98,375.559,7.183958,,
2018,341,Tuv,Төв,2,Cattle,Үхэр,24.426,310.761,7.86006,,
2018,341,Tuv,Төв,3,Camel,Тэмээ,0.049,3.528,1.388889,,
2018,341,Tuv,Төв,4,Sheep,Хонь,89.702,2461.124,3.644757,,
2018,341,Tuv,Төв,5,Goat,Ямаа,80.42,1534.158,5.241963,,
2018,342,Govisumber,Говьсүмбэр,0,Total,Бүгд,39.535,438.409,9.017835,,
2018,342,Govisumber,Говьсүмбэр,1,Horse,Адуу,1.796,22.271,8.064299,,
2018,342,Govisumber,Говьсүмбэр,2,Cattle,Үхэр,2.071,14.903,13.896531,,
2018,342,Govisumber,Говьсүмбэр,3,Camel,Тэмээ,0.011,0.929,1.184069,,
2018,342,Govisumber,Говьсүмбэр,4,Sheep,Хонь,15.913,205.229,7.753777,,
2018,342,Govisumber,Говьсүмбэр,5,Goat,Ямаа,19.744,195.077,10.121132,,
2018,343,Selenge,Сэлэнгэ,0,Total,Бүгд,14.608,1509.925,0.967465,,
2018,343,Selenge,Сэлэнгэ,1,Horse,Адуу,1.258,95.447,1.318009,,
2018,343,Selenge,Сэлэнгэ,2,Cattle,Үхэр,3.598,218.403,1.647413,,
2018,343,Selenge,Сэлэнгэ,3,Camel,Тэмээ,0.007,0.507,1.380671,,
2018,343,Selenge,Сэлэнгэ,4,Sheep,Хонь,5.229,699.295,0.747753,,
2018,343,Selenge,Сэлэнгэ,5,Goat,Ямаа,4.516,496.273,0.909983,,
2018,344,Dornogovi,Дорноговь,0,Total,Бүгд,18.933,2001.644,0.945872,,
2018,344,Dornogovi,Дорноговь,1,Horse,Адуу,1.22,133.219,0.915785,,
2018,344,Dornogovi,Дорноговь,2,Cattle,Үхэр,1.176,72.62,1.619389,,
2018,344,Dornogovi,Дорноговь,3,Camel,Тэмээ,0.237,40.724,0.581966,,
2018,344,Dornogovi,Дорноговь,4,Sheep,Хонь,7.455,861.478,0.865373,,
2018,344,Dornogovi,Дорноговь,5,Goat,Ямаа,8.845,893.603,0.989813,,
2018,345,Darkhan-Uul,Дархан-Уул,0,Total,Бүгд,3.711,310.939,1.193482,,
2018,345,Darkhan-Uul,Дархан-Уул,1,Horse,Адуу,0.146,16.996,0.859026,,
2018,345,Darkhan-Uul,Дархан-Уул,2,Cattle,Үхэр,1.244,50.291,2.473604,,
2018,345,Darkhan-Uul,Дархан-Уул,3,Camel,Тэмээ,0,0.038,0.0,,
2018,345,Darkhan-Uul,Дархан-Уул,4,Sheep,Хонь,1.403,150.838,0.930137,,
2018,345,Darkhan-Uul,Дархан-Уул,5,Goat,Ямаа,0.918,92.776,0.98948,,
2018,346,Umnugovi,Өмнөговь,0,Total,Бүгд,61.994,2654.388,2.335529,,
